docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,경기강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기여주군,경기여주시,경기연천군,경기오산시,경기옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경기인천시청,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상기장군,경상김천시,경상김해시,경상남해군,경상달성군,경상마산시,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울주군,경상울진군,경상의령군,경상의성군,경상진주시,경상진해시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,경상부산시,경상대구시,경상울산시,광주시광산구,광주시남구,광주시동구,광주시북구,광주시서구,대구시달서구,대구시수성구,대구시남구,대구시달서구.1,대구시달성군,대구시동구,대구시북구,대구시서구,대구시수성구.1,대구시중구,대전시대덕구,대전시동구,대전시서구,대전시유성구,대전시중구,부산시강서구,부산시금정구,부산시남구,부산시동구,부산시동래구,부산시부산진구,부산시북구,부산시사상구,부산시사하구,부산시서구,부산시수영구,부산시연제구,부산시영도구,부산시중구,부산시해운대구,부산시기장군,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산시남구,울산시동구,울산시북구,울산시울주군,울산시중구,인천시강화군,인천시계양구,인천시남구,인천시남동구,인천시동구,인천시미추홀구,인천시부평구,인천시서구,인천시연수구,인천시중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,전라광주시,제주서귀포시,제주제주시,충청갈매로,충청계룡시,충청고운동,충청공주시,충청괴산군,충청국책연구원1로,충청금남면,충청금산군,충청나리1로,충청나리로,충청남세종로,충청노을3로,충청논산시,충청누리로,충청다솜1로,충청다정남로,충청다정동,충청다정북로,충청다정중앙로,충청단양군,충청달빛1로,충청달빛로,충청당진군,충청당진시,충청대평로,충청도담동,충청도움1로,충청도움3로,충청마음로,충청마음안1로,충청마음안로,충청만남로,충청보듬2로,충청보듬3로,충청보듬4로,충청보람동,충청보람동로,충청보람로,충청보령시,충청보은군,충청부강면,충청부여군,충청새롬남로,충청새롬동,충청새롬북로,충청새롬중앙로,충청서산시,충청서천군,충청소담동,충청소정면,충청시청대로,충청아름동,충청아산시,충청연기군,충청연기면,충청연동면,충청연서면,충청영동군,충청예산군,충청옥천군,충청음성군,충청장군면,충청전의면,충청절재로,충청제천시,충청조치원읍,충청종촌동,충청증평군,충청진천군,충청천안시,충청청양군,충청청원군,충청청주시,충청충주시,충청태안군,충청한누리대로,충청홍성군,충청대전시
경기광명시,,,,,,,,,,,,,,,,,,,,0.001579729439640681,0.0032723151826443823,0.005788323177959024,0.7,0.002002510436365315,0.0026396879151462595,0.004879013555831814,0.003508181481686391,0.001978289841519304,0.0014003477953868756,0.0074892753394664386,0.0028186492491154794,0.0030246523955281533,0.005765096769472001,0.0035616675885662735,,0.005752121418429427,0.0018717415585751166,0.0012810814249393546,,,,0.0017133454226124058,0.003450760250454043,0.0017477063879200714,0.0040336299289734845,0.0021697037996264747,0.0012674437062615224,0.0021911082802190287,0.0012074659806828982,0.0012830268940342798,0.0022279939942752352,0.002261922093662495,0.004908379678383797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004219950271782775,0.0029896541701198956,0.003082090664904697,0.008636308167713042,0.009164287159102983,0.003464662125772347,0.025544549386287294,0.015867080683628965,0.002728187599100018,0.0026514915237748336,0.0037506044455908683,0.009265642421184843,0.006904178677329677,0.005474394594664587,0.004747166625159947,0.003939702255446027,0.0038509918427064647,0.0032541614746835605,0.01645512863323274,0.011726850324903015,0.006325588204476066,0.0047172052860962686,0.004823322471048763,0.004673900921800774,0.0028599603093246713,,,,,,0.001566759093677821,0.005298674262724259,0.0036806271227116777,0.00571727874608887,0.003573305461556185,0.0036806271227116777,0.005312639145075201,0.0038040645678368928,0.003881495332167354,0.003259914897015402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002032383021221579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기광주시,,,,,,,,,0.001855992649708272,,,,,,,,,,0.002148729742384148,,0.002193340951253255,0.004642744046422642,0.0031271797436053877,0.7,0.004866856674449659,0.0037985093856151312,0.002097340788589985,0.0044808544813243175,0.0019391840048008221,0.0024716399113706693,0.010593773080615744,0.0043831901378056735,0.0027371060738233515,0.0028549754106791873,0.0024151280785024167,0.004070932313510634,0.002450862071130009,0.004980174951444531,0.003029554884686472,0.0030351732348339188,,0.0032682259857479655,0.0020101444386048896,0.0052645474638504785,0.004130034107160638,0.0027051447364278562,0.004883298108165367,0.0019426194204168938,0.002248789439784863,0.0020632823981409803,0.007841264231443608,0.002464438062881786,0.0022483224379833498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005122182698157934,0.006428578036438698,0.003439833773671413,0.002836667927023983,0.003976614813788862,0.005398860010890175,0.0032710779663710095,0.0034982854938598955,0.0034741121104720496,0.0032909312371706455,0.004260391523606073,0.0036869532470817663,0.003172768419374292,0.0032950264669624084,0.005235691257363567,0.004361634830678072,0.0038809034064039485,0.006441377995515439,0.0030495858243234607,0.0032401819406552633,0.0037994374003253693,0.0031064195607439734,0.003680568562178961,0.003929915289444391,0.00431701220556958,,,,,,,0.0022977861145130206,0.0020411985035040355,0.0023574097917326417,0.00201345387615919,0.0020411985035040355,0.00227258209737417,0.0020621180858879365,0.002149953599437274,0.0019464681600159922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06537946582263561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기구리시,,,,,,,,,,,,,,,,,,,0.0019893010525414805,0.0014360459739916496,0.0026421220901349522,0.003807957520755848,0.003172544963645665,0.003745637138120119,0.7,0.0027260518448613256,0.002317023650942677,0.009483058686947897,0.0024249576061923604,0.0025126162639787595,0.005264480325461241,0.002491209453352681,0.0022641420854961785,0.002056873989017973,,0.003088092027679049,0.0037690870080841227,0.0025230339218512937,0.0015470398233113514,0.001522452256839785,0.0015124455420453243,0.0017053192477027338,0.0018219720328864133,0.002088728844386986,0.002713965726982254,0.004686227373733215,0.0018976629947526698,0.002360935119634283,,0.0024918393103165737,0.00874080607564318,0.0016540430247564773,0.002092727057020068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007543626012043182,0.011820908167876462,0.008091630428904458,0.0033658303652761997,0.004165171104040637,0.011315591322146403,0.003524726451996016,0.0033110833827898634,0.00912509580804824,0.007709918624359566,0.01031195480470401,0.004436201347237607,0.0042761524862894125,0.004956280657167893,0.005644622104351196,0.009536807983394202,0.008603244240843784,0.009278204899001925,0.0034229262117589808,0.0038620064623699534,0.00537859544564196,0.004784997767307529,0.006298381037046764,0.00697664689911037,0.023945533924593136,,,,,,0.0014292729320685932,0.0024025639661947864,0.0018910861373331927,0.0021874686996143818,0.0018809796120680114,0.0018910861373331927,0.0022692476803924,0.0020908027543725723,0.0018903601063649939,0.0018078605732547496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004022733429636815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기군포시,,,,,,,,,,,,,,,,,,,,0.0015619112845316084,0.0025295984386490846,0.010295635580763565,0.00629721093792793,0.0031394340484619944,0.002927488014554425,0.7,0.0026564079999908106,0.0023124811964670196,,0.0041128491560842246,0.004324308073222934,0.0098803631648366,0.007652656800039676,0.008711461605275748,0.0018280108043855063,0.024415379514965363,0.0018902650815130536,0.0017874071957998895,,,,0.003407052940354241,0.0032457312538854977,0.003309903472768004,0.026362028709348385,0.002126668264822504,0.0019915336942405854,0.001961187080046359,0.002069283157591213,,0.0028763848873201276,0.004500164000115509,0.003928651373326148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004556389471080392,0.0036280543668511032,0.002846488671614042,0.004061871186569939,0.006964411348158247,0.0038565561274138175,0.0058724115625872885,0.008679512816397887,0.002654758633090439,0.002557945361788611,0.003578256335574891,0.005415756355005816,0.004025786091533931,0.003757050933638657,0.005659494733014907,0.0037618914947517837,0.003450922349520952,0.004003002250579329,0.00496080862183472,0.004872901633737238,0.004568802370070795,0.0033888979502330508,0.003811538512708073,0.003927362705418215,0.0029734039186462328,,,,,,0.0015517961829967382,0.0034197807440770065,0.0032569246457823486,0.004359239539617583,0.0031383691382454266,0.0032569246457823486,0.0036021165653355304,0.002928653820483731,0.0038514226909541847,0.0029639908973410076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003120466954434172,,,,,,,,,,,0.0015329455037348938,0.0015329455037348938,,,,,,,,,,,,,,0.0015486896343718352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기김포시,,,,,,,,,,,,,,,,,,,,0.004548063737271862,0.015861479305984465,0.0035610043632450876,0.005616436889454614,0.0021501550489998332,0.0030864134046873003,0.00329501498903043,0.7,0.002554089610072869,0.002556090682048262,0.008793216498850738,0.00267864577318813,0.002605536729978854,0.00413901559347893,0.0030723870499223304,,0.003489253814467119,0.0032560728493440556,,,,,,0.0056379064438793714,,0.0030133834946559344,0.003622046245140611,,0.0066190543545249485,,0.002138641628999175,0.002518283212933516,0.0023833952773543556,0.006480184204975084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036155573942658983,0.003033531712961184,0.0041126255187493846,0.008177147692751238,0.0043732772337194145,0.003374861243192951,0.005592828889907893,0.004605185977514314,0.0037225587315264917,0.0037848402234919097,0.0038986544638825436,0.004948281121885924,0.006291136400977598,0.0056718198602207365,0.003575504027988857,0.0039056696348214815,0.004207691128600311,0.003119384022271362,0.006554294662584202,0.006022894897004809,0.004782237252053276,0.00598325193032092,0.004757227564345786,0.0044265029120040475,0.0033957103071604656,,,,,,0.004483926363120728,0.013278637932645845,0.006417510613616411,0.0062212902683404635,0.006740194792876151,0.006417510613616411,0.009693454671365592,0.013574358731399094,0.004961482624136815,0.006415728203233332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021874591789582745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기남양주시,,,,,,,,,,,,0.0021083254656474757,0.0022953987363398417,,,0.0020333617378096762,,,0.0035901798298422923,,0.0031084215658997794,0.0039585445880731375,0.003399888177149662,0.004931255402754755,0.013560257882576893,0.0030791915481486773,0.0027417762574758046,0.7,0.003694934384196574,0.002855247548878164,0.005613778990085893,0.0029406928207640114,0.002617849531559057,0.0024409768311861937,,0.003384456268403874,0.0054090501493902375,0.004206467328488247,0.0023543229005571088,0.0022921580679759633,0.0022998961728329446,0.00218420903396343,0.0021905058337311732,0.002710184963360567,0.0030977953336096577,0.006151002089944211,0.0027248731067965825,0.0029670690320762025,,0.004200417641301176,0.01126440385348478,0.002043868722769306,0.002456444011293501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006086222560800817,0.0084531251428307,0.007201685051264412,0.003595149548913443,0.0041473972137203476,0.00755418461402096,0.0036761956582464506,0.003514426619476,0.008495800648408113,0.007902651049284962,0.0071290262464541974,0.0043228432626666495,0.004277083123913588,0.00476059783475168,0.005165438539753337,0.006817419622144451,0.006644708196020135,0.007270377115712708,0.0036091825081947526,0.003939409072505819,0.004919074496341523,0.00473426606259593,0.005501145464964911,0.005795670276579777,0.0106353982394819,,,,,,,0.0027723902268694933,0.002262369586440402,0.0025447722411699597,0.002254364490650442,0.002262369586440402,0.002636039212628736,0.002481712210960373,0.0022548326309302664,0.0021813752407967755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052940905956988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기동두천시,,,,,,,,,,,,0.006062042868922186,0.003603410456748257,,,,,,0.00526801040881464,0.0039806279852952885,0.0057214894502690995,0.003987294483454664,0.004211755891448279,0.003734807688309184,0.006068428352720684,,0.0048020281958750365,0.006466351346561318,0.7,0.00413041728158518,0.004158123378058978,,,,,0.0036761940263871393,0.01601142052186577,0.003576606591955021,,,0.009887170736281994,,,,,0.011415200920510321,,0.007212361027553751,,0.017227635271391525,0.004959489045387693,,0.003618254279888621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004931864588757792,0.005057471545110744,0.007181832528092531,0.0048843489492723935,0.004390301229398792,0.0052137144233114895,0.004426361146345014,0.0040650510445058435,0.007640222768717025,0.008100172257092534,0.0057813840007756795,0.004731852662634198,0.005282047563571888,0.0056228789785637695,0.004530626330813558,0.005592611051776214,0.0060259836628396525,0.004877275502975436,0.0045817264595373495,0.004776300371574279,0.005116936357442011,0.0059867903168808875,0.005661192614892007,0.0055481973045000774,0.006392028230158298,,,,,,0.0039755891974752435,0.0042838577621519824,,0.0036513327152667293,,,0.003998971749982813,0.004064694798626877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003847261677672254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기부천시,,,,,,,,,,,,,,,,,,,,0.0022474014467406783,0.004784896951843639,0.003768960972195961,0.008627112766284993,0.0018231937384603305,0.0024082226798410687,0.0036707283199327906,0.006326953053661813,0.0019137919890158488,0.0015819484467235062,0.7,0.0023695310366610373,0.002592444676769484,0.005614346697988432,0.0033972374743174777,,0.003896777401299465,0.0020440028662662077,,,,,0.001677335939190483,0.006223243898835253,0.0016526043255213872,0.0031868206211618706,0.0023158823693638533,,0.0028763045595246186,,0.0014043523370677413,0.0020322693717486034,0.002344053850228839,0.010856311499446327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032416661963339975,0.0025487154574954695,0.0029602161566825284,0.008984118676158797,0.004812501651487445,0.0028664387852931853,0.007398846324646562,0.005961256848738969,0.0026557313703793315,0.0026342072902162733,0.003183805513197471,0.005236429806708425,0.005700800249547338,0.004703352537371013,0.0034033726804487373,0.003260853603267342,0.003348911702017602,0.0026901774115046613,0.00888475380433364,0.00683118247428104,0.004475736371650453,0.004488678395790771,0.00397671043216093,0.0037635733634547247,0.002614228691159501,,,,,,0.0022239884312329943,0.01788481999867702,0.007292337932892719,0.012040407872984398,0.007171540046076019,0.007292337932892719,0.020718099941060216,0.008818878494003583,0.006274104166342087,0.006173517122692056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018469729767283624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기성남시,,,,,,,,,,,,,,,,,,,0.0019150932220443292,,0.002541185178866743,0.007199777819809866,0.0040718469559240175,0.00979993105479052,0.006327770442808623,0.004840060836442654,0.0024170568473709563,0.0047187938945379565,0.0019971951453619814,0.002971578001564929,0.7,0.005035808123556013,0.003257392888177597,0.0032495560399955674,0.002011985424567282,0.0055542368564508535,0.0026599751363969174,0.003332528764830702,0.002180662263351451,0.0021824707690504654,,0.0029975608934893413,0.0022661451983320615,0.004150557478219899,0.005200799480279501,0.0030401279325388687,0.0031444787638743197,0.002158944538590807,0.0019954007663886882,0.002049184282186428,0.008751458432080002,0.0025867031209364736,0.0026094935681919046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008905507161055823,0.011200796455740854,0.004318154238115351,0.0035826785868377006,0.005853688960442536,0.009020307966589931,0.004364086091997757,0.004735231653540431,0.004240119334117894,0.003949491715802346,0.006113841190189532,0.005231320757039881,0.004169022947450734,0.004362210020986385,0.009576041108868139,0.006435953649190393,0.005330308312947454,0.012786064939749629,0.003958938915113969,0.004318057457412199,0.005442848405799634,0.003987013581464668,0.005081678839187848,0.005604467079823813,0.005656355476975202,,,,,,,0.002712086447578766,0.002316580328284497,0.002766998700950093,0.002281272166999724,0.002316580328284497,0.0026670398743775317,0.0023662779445571642,0.0024437065045456725,0.002188530983076388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010500981753897912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기수원시,,,,,,,,,,,,,,,,,,,,,0.002623319717882551,0.008307305068296461,0.005020321128484402,0.004658737934874595,0.0034404168684076687,0.01270611314876246,0.0027013098066535177,0.0028400826309383604,,0.0037354235015373606,0.005785951522684651,0.7,0.005795134022575618,0.007993185936830694,0.002876761376572298,0.010489593343184151,0.0021811289325106287,0.002483962464719389,0.0020619242392983486,0.0021074623359860142,,0.006446121218208917,0.0031949796633582044,0.006276043362892798,0.019940283992534526,0.0024198935521270513,0.0030591107319899243,0.002141137861920519,0.0032657738582694182,,0.0036754739906005563,0.005965742613122019,0.003644135523400183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004878571687240093,0.004316512984039526,0.003129026408714688,0.0037824721638402897,0.005829594013835873,0.004352894706208086,0.0048929601688783315,0.006144940383045257,0.0029852521835609064,0.0028738338330235006,0.00387213409726325,0.004868481379806635,0.0038677914807907234,0.003737462299875155,0.00582216971570828,0.004038414199824737,0.003685066518182627,0.004695107939494862,0.004350563783252656,0.004377812324140064,0.0044243462548447555,0.0034398589202284933,0.0038892539616841118,0.0040428514669474894,0.003395299597450375,,,,,,,0.0032688964987903765,0.0031835732335778522,0.0039183228884605,0.0030900431803463075,0.0031835732335778522,0.003395591520268591,0.0029054550781740748,0.0036637663116956274,0.0029619238722816596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004535460793275556,,,,,,,,,,,0.002029451434636161,0.002029451434636161,,,,,,,,,,,,,,0.0020584197045323965,,,,,,,,0.0021346629806203803,,,,,,,,,,,,,,,,,,,,,0.0020466999053464917,,,,,,,,,,,,,,,,,0.002065205109276005,,,,,,,,
경기시흥시,,,,,,,,,,,,,,,,,,,,0.002098335740759124,0.0033302100545259837,0.006015277627854111,0.008466585175576736,0.002574039769584412,0.002766624101076998,0.008707584564600662,0.0037968191513129863,0.0022370291772503986,,0.0071577286588287645,0.0033114744900312994,0.005127540952412915,0.7,0.010885014943898725,0.0017503284351621014,0.007856151977003147,0.0020752299058795203,,,,,0.002930919157225986,0.006298516626231942,0.0026659321182335867,0.006839746247518502,0.002315160357466472,0.0017982171064904713,0.0024479034756738965,0.0020247943463119027,,0.0025591825762133775,0.005116118224399885,0.00835114208859374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003915069589584198,0.0031487912965646667,0.002963913816210069,0.005324593760844436,0.0060616892421568366,0.003414255339305181,0.006974935144946978,0.008735381411272811,0.0027382651375684407,0.00267750588329061,0.003441143979364205,0.005441207215134792,0.004617007478276683,0.004125369904220012,0.004437628968916816,0.0035673853591613076,0.0034474091609197188,0.003378521422187213,0.006377592207509959,0.005676396309311904,0.004550187611650563,0.00381250095153067,0.0039014915580047973,0.0038784347920349715,0.0028841585376286243,,,,,,0.0020819158627521273,0.005505204584289822,0.0061949470678096885,0.009975097468439732,0.005786782660239826,0.0061949470678096885,0.006362674061665267,0.00472640152255884,0.008777308871726383,0.005328242914146708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025758521819386516,,,,,,,,,,,0.0018286691356688212,0.0018286691356688212,,,,,,,,,,,,,,0.0018388443375715801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경기안산시,,,,,,,,,,,,,,,,,,,,0.002075113985227743,0.003027602640195779,0.00640095783479126,0.006153628719878791,0.003158655203797895,0.0029568574633919487,0.011661454329851174,0.0033156982476002213,0.0024539564449640727,,0.005095398255388225,0.0038864360495243604,0.008320353802712635,0.012805756944309073,0.7,0.002410841271082952,0.008798312670358185,0.002149046719783088,,,,,0.004571969792015655,0.004977449024084355,0.003750584437342482,0.010191242953969438,0.002371098201738317,0.0023048272490540037,0.00237286976437545,0.0029147942464237543,,0.002894739470049759,0.010708288312125853,0.005662443410389834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040632873696985795,0.0034369095752616137,0.002978345767635822,0.004385612375624377,0.005579370966407632,0.0036115045534430325,0.005555722091082029,0.00695901609340607,0.0028014629161926805,0.002730585992322441,0.0034862726806733834,0.004884797806927662,0.004100539895341155,0.003811060620158531,0.00464646867388826,0.0036102567894838095,0.003431001615907747,0.003680780794439574,0.005059535795080391,0.00478595218315111,0.004273967954420248,0.0035456603656132107,0.0037475073211591862,0.003786362361828216,0.0030143093600323682,,,,,,0.0020614141607656986,0.00430412666387099,0.004817040748805518,0.006185493048248368,0.0045876792478246895,0.004817040748805518,0.004726671632429857,0.0038859420850306894,0.006273253364997982,0.004372149672330677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031285908087066066,,,,,,,,,,,0.0024480026134982803,0.0024480026134982803,,,,,,,,,,,,,,0.002472484206496363,,,,,,,,0.0020365739243730233,,,,,,,,,,,,,,,,,,,,,0.0020788650967120247,,,,,,,,,,,,,,,,,,,,,,,,,
경기안성시,,,,,,,,,,,,,,,,,,,,,,0.0032441585174584993,,0.0038091243588282133,,0.00348839441511027,,,,,0.003430342313951105,0.004268849589471163,0.0029354920497114906,0.003436795989100931,0.7,0.0033559966614164997,,0.0030526706594525945,0.0035856874217236132,0.0038365463403938296,,0.007268604880572428,,0.006650776549766521,0.0037312021390780454,,0.005214896524131754,,0.011609357035026253,,0.0029240046243345632,0.0038475957283036918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029080921839901787,,,0.0029021088876872614,,,0.002911113500220133,,,,,,,0.0030328469383952236,,,0.0029722840768014683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036739550083009476,,,,,0.003207401816415276,,0.0034773940238324095,0.0030232447397622216,,,,,0.0029692466429574226,0.0029671157193386236,,0.0029417398012303074,0.003188699278208984,0.0030440412185011177,0.0030839776999356545,0.003061361485355696,0.003065011988614271,,0.003143055220891485,0.0031359871747314223,0.0045288850199202806,0.002927622682293673,0.002913382854166432,0.0031978241733977026,0.003102393042851201,0.0031147159736526746,0.0031965713274507176,0.00319077231520407,0.00319077231520407,0.00754776575674662,0.00316950841562253,0.00316950841562253,0.00316950841562253,0.002961499434698402,0.002961499434698402,0.002961499434698402,,,0.0032297012926346606,,0.0029645936289515664,0.0029645936289515664,0.0029645936289515664,0.0029645936289515664,,,0.0030221614577319966,0.00520919492912159,0.0029953122321097338,0.003160554549218634,0.005019542051691549,0.0029419851338233697,0.0033687501751063047,0.003487720771586147,0.0037824443229352188,,0.0032919818498502494,,0.004657877835144937,0.0030483982293422066,0.004712718020570461,0.0031407257352192427,,0.0038938135884906883,0.003159840882474504,0.0047530505778326584,0.007923351855466715,0.006903384149942036,,0.003314994713787843,0.003395830311380745,0.003022306006994538,,0.0030030825968859563,,
경기안양시,,,,,,,,,,,,,,,,,,,,0.0015236822951079094,0.0025853496843576754,0.016639130556758426,0.007056073158295576,0.0031977967412018873,0.0031518828170803577,0.023205038495945043,0.002673552771192528,0.0024157346279322822,0.001499360879191362,0.0041496832793345975,0.004716382462679986,0.007752426461271973,0.006562105769411807,0.006246784393167562,0.001671450462419666,0.7,0.0019443841109122795,0.0017772925343350766,,,,0.0029585559538125006,0.003042232297640603,0.0030556644581791565,0.01566336737259717,0.002210291404692209,0.001915171669455802,0.001984714488048973,0.001849281828548193,,0.0030412422095493306,0.0036132512129007036,0.0037475018466542223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005310989650571433,0.004003643692399821,0.0030583063608367322,0.004371785540827189,0.009072598542582718,0.004334402642398541,0.006776355978516068,0.010935660650611608,0.002830036449229193,0.002713718593007074,0.00398480579248685,0.006461156297044219,0.0044588632843161275,0.004156818197989454,0.006958863715557834,0.0042266200329969346,0.0038157210911401447,0.0044916271065094165,0.00549385144685553,0.005519289750675292,0.005294739399352032,0.0036843743622395012,0.004269881464741799,0.004437312255639326,0.0032160771973184722,,,,,,0.001513718162266079,0.003435847609436564,0.00308756493929411,0.004167518454042672,0.0029867171459969136,0.00308756493929411,0.003558730779255066,0.0028825231016343894,0.0035415159863422243,0.0028122959714088143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003199117172510941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
